"user_id","age_bracket","tier","gender","oPhone","oWatch","oPods","oTV","date","card"
12090,"25-34","silver","female",1,0,1,1,2023-02-22,"Other_debit"
12091,"34-50","silver","female",1,0,0,1,2023-10-22,"Mastercard_credit"
12092,">50","platinum","female",0,1,0,0,2023-08-10,"Visa_credit"
12093,"18-25","gold","female",1,1,1,0,2023-03-06,"Mastercard_debit"
12094,"25-34","gold","male",1,0,1,0,2023-12-31,"Visa_credit"
12095,"34-50","silver","male",0,0,1,0,2023-07-18,"Visa_debit"
12096,"18-25","silver","male",1,0,0,0,2023-07-05,"Mastercard_debit"
12097,"25-34","silver","female",1,1,0,0,2023-03-06,"Mastercard_credit"
12098,"34-50","silver","female",1,0,1,0,2023-09-27,"Mastercard_debit"
12099,"18-25","silver","female",0,1,0,1,2023-06-16,"Mastercard_credit"
12100,"25-34","silver","female",1,0,1,0,2023-09-23,"Visa_credit"
12101,"25-34","platinum","female",1,1,1,0,2023-12-19,"Visa_credit"
12102,"18-25","silver","other",1,0,0,0,2023-03-11,"Visa_debit"
12103,"18-25","silver","male",1,0,1,0,2023-02-12,"Mastercard_debit"
12104,"18-25","silver","female",1,0,0,0,2023-01-17,"Visa_debit"
12105,"18-25","silver","female",0,0,1,0,2023-04-15,"Visa_credit"
12106,"18-25","silver","female",1,0,1,0,2023-09-26,"Mastercard_debit"
12107,"18-25","silver","female",1,0,1,0,2023-09-02,"Mastercard_debit"
12108,"25-34","silver","female",1,0,1,0,2023-08-13,"Mastercard_credit"
12109,"18-25","silver","female",1,0,0,0,2023-06-14,"Mastercard_debit"
12110,">50","silver","male",1,0,1,1,2023-07-07,"Visa_credit"
12111,"34-50","silver","male",1,1,0,1,2023-07-20,"Visa_debit"
12112,"18-25","gold","female",1,0,0,0,2023-08-22,"Visa_debit"
12113,"25-34","silver","female",0,0,1,0,2023-02-16,"Visa_debit"
12114,">50","silver","male",1,0,1,0,2023-10-22,"Other_debit"
12115,"18-25","silver","female",0,1,0,0,2023-08-07,"Visa_debit"
12116,"18-25","platinum","other",1,0,0,0,2023-05-11,"Visa_debit"
12117,"18-25","gold","male",1,0,0,0,2023-01-12,"Visa_credit"
12118,"18-25","silver","female",1,0,0,0,2023-10-04,"Mastercard_credit"
12119,"18-25","silver","male",1,0,0,0,2023-04-10,"Visa_credit"
12120,"18-25","silver","male",0,0,0,1,2023-04-02,"Mastercard_credit"
12121,"25-34","silver","female",1,0,0,0,2023-02-27,"Visa_debit"
12122,"25-34","gold","male",0,0,0,1,2023-08-27,"Visa_debit"
12123,"18-25","gold","male",1,1,0,0,2023-06-13,"Mastercard_credit"
12124,"18-25","gold","female",0,1,1,0,2023-02-24,"Visa_debit"
12125,"25-34","silver","female",0,0,1,0,2023-07-04,"Visa_debit"
12126,"18-25","silver","male",0,0,1,0,2023-08-09,"Visa_debit"
12127,"18-25","silver","female",0,1,1,0,2023-02-10,"Mastercard_debit"
12128,"25-34","platinum","female",0,0,0,1,2023-10-12,"Visa_debit"
12129,"34-50","gold","female",0,0,1,0,2023-08-21,"Visa_debit"
12130,"25-34","silver","male",1,1,0,0,2023-01-24,"Other_debit"
12131,"18-25","gold","female",1,0,0,0,2023-05-01,"Visa_debit"
12132,"18-25","silver","other",1,0,0,0,2023-11-12,"Visa_debit"
12133,"18-25","silver","female",1,0,0,0,2023-10-11,"Visa_debit"
12134,"18-25","platinum","female",0,1,0,0,2023-09-15,"Visa_debit"
12135,"18-25","silver","other",0,0,0,1,2023-05-26,"Mastercard_debit"
12136,"34-50","gold","male",1,0,0,1,2023-10-27,"Mastercard_debit"
12137,"34-50","gold","female",1,0,1,0,2023-11-04,"Mastercard_credit"
12138,"18-25","silver","male",1,1,0,0,2023-02-21,"Visa_credit"
12139,"25-34","silver","male",1,0,1,0,2023-06-16,"Mastercard_debit"
12140,"18-25","silver","male",1,0,0,1,2023-05-22,"Visa_debit"
12141,"25-34","silver","male",1,0,0,0,2023-04-16,"Visa_credit"
12142,"25-34","silver","female",1,1,1,0,2023-07-03,"Mastercard_credit"
12143,"18-25","silver","female",0,0,0,1,2023-03-20,"Visa_debit"
12144,"18-25","silver","male",0,0,0,1,2023-12-11,"Mastercard_debit"
12145,"25-34","silver","female",1,1,0,0,2023-07-06,"Mastercard_credit"
12146,"18-25","silver","male",1,0,0,0,2023-05-10,"Visa_debit"
12147,"18-25","silver","female",1,0,0,0,2023-11-04,"Visa_debit"
12148,"34-50","gold","male",1,0,0,0,2023-09-16,"Mastercard_credit"
12149,"34-50","silver","female",0,1,1,0,2023-08-09,"Visa_debit"
12150,"18-25","silver","male",0,1,0,0,2023-03-07,"Visa_debit"
12151,"25-34","gold","female",0,0,0,1,2023-03-21,"Other_debit"
12152,"18-25","silver","female",1,0,1,1,2023-11-10,"Visa_credit"
12153,"34-50","silver","female",1,0,0,0,2023-10-28,"Other_debit"
12154,"18-25","silver","male",1,0,0,0,2023-12-27,"Mastercard_credit"
12155,"25-34","silver","female",0,1,1,1,2023-02-26,"Mastercard_debit"
12156,"18-25","silver","female",0,0,0,1,2023-08-08,"Visa_credit"
12157,"25-34","gold","male",0,0,1,0,2023-03-09,"Mastercard_debit"
12158,"18-25","gold","male",0,1,0,0,2023-06-19,"Visa_credit"
12159,"18-25","silver","female",1,0,0,0,2023-06-08,"Other_debit"
12160,"25-34","silver","female",0,0,0,1,2023-05-26,"Visa_credit"
12161,"34-50","silver","female",1,1,0,1,2023-02-17,"Visa_debit"
12162,"18-25","gold","female",1,0,1,0,2023-04-20,"Visa_debit"
12163,"18-25","gold","male",1,0,0,0,2023-04-01,"Visa_debit"
12164,"18-25","silver","male",1,0,0,1,2023-06-06,"Visa_debit"
12165,"25-34","silver","male",0,0,1,0,2023-09-10,"Other_debit"
12166,"18-25","silver","male",0,0,0,1,2023-03-20,"Visa_credit"
12167,">50","silver","female",1,0,1,0,2023-10-20,"Mastercard_credit"
12168,"18-25","silver","male",1,1,0,0,2023-06-01,"Visa_credit"
12169,">50","gold","other",1,1,0,0,2023-03-08,"Mastercard_debit"
12170,"25-34","silver","male",1,0,1,0,2023-08-27,"Visa_debit"
12171,">50","silver","female",1,0,1,0,2023-07-22,"Mastercard_credit"
12172,"34-50","silver","female",0,0,1,0,2023-02-27,"Visa_debit"
12173,"18-25","silver","female",1,0,0,0,2023-02-09,"Visa_debit"
12174,"25-34","silver","male",0,0,1,0,2023-06-07,"Visa_debit"
12175,"25-34","silver","female",1,0,1,0,2023-02-09,"Visa_debit"
12176,-,"gold","female",0,0,1,0,2023-12-07,"Mastercard_debit"
12177,"18-25","gold","female",1,0,1,0,2023-11-07,"Visa_debit"
12178,"18-25","silver","female",1,1,0,0,2023-07-16,"Mastercard_credit"
12179,"18-25","platinum","female",1,0,1,0,2023-08-26,"Other_debit"
12180,"34-50","gold","female",1,1,0,0,2023-02-08,"Visa_credit"
12181,"25-34","silver","male",1,0,1,0,2023-03-01,"Visa_debit"
12182,-,"silver","male",1,0,1,0,2023-03-09,"Visa_debit"
12183,"25-34","silver","male",1,0,0,0,2023-05-04,"Other_debit"
12184,"18-25","silver","female",0,0,0,1,2023-10-25,"Mastercard_debit"
12185,">50","gold","male",1,0,0,0,2023-07-28,"Visa_debit"
12186,"18-25","silver","male",0,0,1,0,2023-10-16,"Visa_credit"
12187,"34-50","gold","male",1,1,0,0,2023-12-22,"Visa_debit"
12188,"18-25","silver","female",1,0,1,0,2023-01-02,"Visa_credit"
12189,"34-50","silver","male",1,0,1,0,2023-01-31,"Mastercard_credit"
12190,"18-25","silver","male",1,0,0,0,2023-01-14,"Mastercard_credit"
12191,"18-25","gold","male",1,1,1,0,2023-07-18,"Visa_debit"
12192,"25-34","silver","male",1,0,0,0,2023-05-27,"Visa_debit"
12193,">50","silver","female",0,0,0,1,2023-12-14,"Visa_credit"
12194,"18-25","silver","male",1,0,0,0,2023-01-17,"Visa_debit"
12195,"18-25","gold","male",1,0,0,0,2023-06-11,"Mastercard_credit"
12196,"25-34","gold","male",1,1,1,0,2023-10-23,"Mastercard_debit"
12197,"18-25","silver","female",1,0,0,0,2023-01-13,"Visa_debit"
12198,"18-25","gold","male",0,0,0,1,2023-09-17,"Visa_debit"
12199,">50","silver","female",1,1,1,0,2023-02-11,"Visa_debit"
12200,"18-25","gold","female",0,0,0,1,2023-10-05,"Visa_debit"
12201,"18-25","silver","female",1,0,0,0,2023-03-18,"Mastercard_debit"
12202,"25-34","gold","female",1,0,1,0,2023-05-26,"Mastercard_debit"
12203,"34-50","gold","female",1,0,1,0,2023-04-30,"Visa_debit"
12204,"18-25","silver","other",1,1,0,0,2023-07-19,"Visa_credit"
12205,"18-25","platinum","female",1,1,1,0,2023-04-05,"Other_debit"
12206,"18-25","silver","male",1,0,0,0,2023-07-10,"Other_credit"
12207,">50","silver","male",1,0,1,0,2023-10-31,"Mastercard_credit"
12208,"18-25","gold","male",1,0,0,0,2023-07-04,"Mastercard_credit"
12209,"18-25","gold","male",1,0,1,0,2023-01-16,"Visa_credit"
12210,"18-25","silver","male",1,0,1,0,2023-02-07,"Mastercard_credit"
12211,"18-25","gold","female",1,0,1,0,2023-06-25,"Mastercard_credit"
12212,"18-25","silver","male",1,0,0,0,2023-08-19,"Mastercard_credit"
12213,"25-34","silver","male",1,0,0,0,2023-04-05,"Mastercard_debit"
12214,">50","silver","female",1,0,1,0,2023-06-01,"Mastercard_credit"
12215,"18-25","platinum","female",1,0,0,0,2023-02-25,"Mastercard_credit"
12216,"25-34","silver","female",1,0,0,0,2023-03-01,"Visa_debit"
12217,"18-25","silver","female",0,0,0,1,2023-08-10,"Visa_debit"
12218,"34-50","silver","female",1,0,0,0,2023-11-28,"Visa_credit"
12219,"18-25","silver","male",1,0,1,0,2023-01-12,"Mastercard_debit"
12220,"34-50","silver","female",1,1,0,0,2023-02-06,"Mastercard_debit"
12221,"25-34","silver","female",1,0,0,0,2023-09-20,"Visa_debit"
12222,"25-34","silver","male",0,0,0,1,2023-02-21,"Visa_debit"
12223,"25-34","platinum","female",1,0,1,0,2023-06-03,"Mastercard_debit"
12224,"18-25","platinum","female",1,0,0,0,2023-01-14,"Mastercard_debit"
12225,"18-25","gold","male",1,0,0,0,2023-04-22,"Visa_debit"
12226,"18-25","platinum","male",1,0,0,0,2023-04-30,"Other_debit"
12227,"18-25","gold","male",0,0,1,0,2023-05-28,"Visa_debit"
12228,"25-34","gold","female",1,0,0,0,2023-04-30,"Other_credit"
12229,">50","silver","female",1,0,1,0,2023-12-13,"Visa_credit"
12230,"25-34","silver","female",1,0,1,0,2023-11-13,"Mastercard_credit"
12231,"18-25","silver","female",1,0,1,0,2023-06-17,"Other_debit"
12232,"18-25","platinum","male",0,0,1,1,2023-12-29,"Mastercard_credit"
12233,">50","silver","other",1,0,1,0,2023-12-13,"Visa_debit"
12234,"18-25","silver","male",1,0,1,0,2023-06-08,"Visa_credit"
12235,"18-25","silver","female",0,0,1,0,2023-07-22,"Visa_debit"
12236,"18-25","silver","male",1,1,0,0,2023-07-16,"Visa_debit"
12237,"25-34","silver","male",0,1,0,0,2023-01-26,"Visa_credit"
12238,"25-34","silver","male",0,0,0,1,2023-09-19,"Visa_debit"
12239,"18-25","platinum","female",0,0,1,0,2023-07-08,"Visa_debit"
12240,">50","silver","female",1,0,0,0,2023-10-19,"Visa_debit"
12241,"25-34","silver","female",0,0,1,0,2023-12-09,"Mastercard_credit"
12242,"34-50","silver","female",1,0,-,0,2023-05-31,"Visa_debit"
12243,"25-34","platinum","male",1,0,1,0,2023-07-20,"Visa_debit"
12244,"25-34","platinum","male",0,0,1,0,2023-08-05,"Visa_debit"
12245,"18-25","platinum","female",1,0,1,0,2023-03-24,"Visa_debit"
12246,"18-25","silver","male",0,1,0,0,2023-03-18,"Visa_debit"
12247,"25-34","platinum",-,1,0,0,0,2023-10-24,"Visa_debit"
12248,"34-50","silver","male",1,0,0,0,2023-01-06,"Visa_debit"
12249,"18-25","gold","male",1,0,1,0,2023-05-30,"Visa_debit"
12250,"34-50","silver","male",1,0,0,0,2023-09-29,"Visa_debit"
12251,"25-34","silver","other",1,0,1,0,2023-09-04,"Mastercard_debit"
12252,"18-25","silver","female",1,1,0,0,2023-05-20,"Mastercard_debit"
12253,"18-25","silver","female",1,1,0,0,2023-07-24,"Visa_credit"
12254,"25-34","silver","male",0,1,0,0,2023-11-08,"Visa_debit"
12255,"25-34","silver","male",1,0,1,0,2023-07-18,"Mastercard_credit"
12256,"25-34","gold","female",0,0,1,0,2023-07-27,"Visa_debit"
12257,">50","gold","male",1,0,1,0,2023-10-27,"Visa_debit"
12258,"18-25","silver","female",0,0,1,0,2023-06-08,"Mastercard_credit"
12259,"18-25","platinum","male",0,0,0,1,2023-12-22,"Visa_debit"
12260,"18-25","silver","female",0,0,1,0,2023-01-19,"Visa_credit"
12261,"18-25","silver","female",1,0,0,0,2023-05-02,"Visa_credit"
12262,"34-50","silver","female",1,1,0,0,2023-05-31,"Visa_debit"
12263,"25-34","silver","female",1,1,0,0,2023-05-11,"Visa_debit"
12264,"18-25","silver","female",1,0,0,0,2023-09-07,"Mastercard_credit"
12265,"18-25","silver","female",0,0,1,0,2023-05-12,"Mastercard_debit"
12266,"25-34","silver","male",0,0,1,1,2023-10-23,"Mastercard_credit"
12267,"18-25","silver","female",1,0,0,0,2023-01-22,"Mastercard_credit"
12268,"18-25","silver","female",1,0,0,0,2023-03-31,"Mastercard_credit"
12269,"18-25","silver","female",1,0,0,0,2023-10-03,"Mastercard_debit"
12270,">50","silver","male",1,0,0,1,2023-12-10,"Visa_credit"
12271,"34-50","platinum","female",1,0,0,0,2023-09-14,"Visa_debit"
12272,"18-25","gold","male",1,0,0,0,2023-06-26,"Visa_credit"
12273,"34-50","gold","male",1,0,0,0,2023-11-21,"Mastercard_credit"
12274,"25-34","silver","female",0,1,1,0,2023-12-22,"Visa_debit"
12275,"25-34","gold","female",1,0,1,0,2023-12-07,"Visa_debit"
12276,"18-25","silver","male",1,0,0,0,2023-07-29,"Mastercard_credit"
12277,"18-25","silver","female",1,1,0,0,2023-10-11,"Mastercard_credit"
12278,">50","silver","female",1,0,1,0,2023-12-08,"Visa_debit"
12279,"34-50","silver","male",0,0,1,0,2023-11-09,"Mastercard_debit"
12280,"18-25","gold","male",1,1,0,0,2023-02-14,"Mastercard_credit"
12281,"25-34","platinum","female",1,1,1,0,2023-03-26,"Visa_debit"
12282,"18-25","silver","other",0,1,0,0,2023-02-12,"Mastercard_credit"
12283,"18-25","silver","female",1,1,0,0,2023-12-18,"Visa_debit"
12284,"18-25","silver","other",1,1,0,0,2023-04-11,"Mastercard_debit"
12285,"25-34","platinum","male",0,0,1,0,2023-04-20,"Other_credit"
12286,"18-25","silver","female",0,1,1,0,2023-10-21,"Mastercard_credit"
12287,"25-34","silver","male",0,0,1,0,2023-08-01,"Visa_debit"
12288,"25-34","gold","female",1,1,1,0,2023-07-13,"Mastercard_credit"
12289,"25-34","gold",-,1,0,0,0,2023-04-11,"Mastercard_credit"
12290,"18-25","silver","male",0,0,1,0,2023-10-31,"Mastercard_credit"
12291,"25-34","silver","male",1,0,0,0,2023-08-27,"Visa_debit"
12292,"18-25","gold","female",1,0,1,0,2023-12-29,"Other_debit"
12293,"25-34","silver","female",0,0,1,0,2023-06-27,"Visa_debit"
12294,"34-50","gold","female",0,1,1,0,2023-07-27,"Visa_debit"
12295,"18-25","gold","female",1,0,0,0,2023-11-23,"Visa_debit"
12296,"18-25","silver","female",1,1,0,0,2023-12-09,"Visa_credit"
12297,">50","silver","female",0,0,1,1,2023-03-01,"Visa_credit"
12298,"18-25","silver","male",1,0,1,0,2023-05-04,"Visa_debit"
12299,"18-25","silver","male",1,0,0,0,2023-06-19,"Visa_debit"
12300,"18-25","silver","male",1,0,0,0,2023-07-20,"Mastercard_debit"
12301,"25-34","silver","female",1,0,1,0,2023-11-04,"Visa_debit"
12302,"34-50","silver","female",1,1,1,0,2023-09-07,"Visa_debit"
12303,"18-25","silver","female",1,0,1,1,2023-09-25,"Mastercard_credit"
12304,"34-50","silver","male",0,1,0,0,2023-06-12,"Mastercard_credit"
12305,"18-25","silver","female",0,0,0,1,2023-02-25,"Visa_debit"
12306,"25-34","silver","female",1,0,0,0,2023-11-27,"Mastercard_debit"
12307,"25-34","platinum","female",1,0,1,0,2023-10-05,"Visa_credit"
12308,"34-50","gold","female",0,0,1,0,2023-04-24,"Mastercard_credit"
12309,"18-25","silver","male",0,0,1,0,2023-09-25,"Visa_debit"
12310,"18-25","gold","female",1,0,0,0,2023-11-19,"Visa_debit"
12311,"25-34","silver","male",0,0,0,1,2023-07-16,"Visa_debit"
12312,"25-34","silver","female",1,0,0,0,2023-02-12,"Mastercard_debit"
12313,"18-25","platinum","male",0,1,1,0,2023-01-15,"Visa_debit"
12314,"25-34","silver","female",0,0,0,1,2023-04-17,"Visa_debit"
12315,"34-50","platinum","female",1,0,1,0,2023-05-08,"Mastercard_debit"
12316,"18-25","silver","male",1,1,0,1,2023-03-19,"Mastercard_credit"
12317,"18-25","silver","female",1,0,0,0,2023-02-27,"Visa_debit"
12318,"18-25","platinum","female",1,0,0,0,2023-07-25,"Visa_debit"
12319,"34-50","silver","female",0,0,1,0,2023-05-26,"Other_debit"
12320,"18-25","gold","female",1,0,0,0,2023-07-14,"Visa_debit"
12321,"25-34","silver","male",1,0,0,1,2023-07-18,"Mastercard_credit"
12322,"18-25","silver","female",1,0,1,0,2023-07-13,"Visa_debit"
12323,"18-25","silver","male",0,0,1,0,2023-10-18,"Visa_debit"
12324,"18-25","silver","other",0,0,1,0,2023-05-06,"Visa_debit"
12325,"34-50","silver","male",0,0,1,0,2023-02-27,"Visa_debit"
12326,"34-50","silver","female",0,0,0,1,2023-12-26,"Visa_debit"
12327,"34-50","silver","female",0,0,1,0,2023-10-05,"Visa_debit"
12328,"25-34","platinum","other",0,0,0,1,2023-09-04,"Visa_credit"
12329,"18-25","silver","male",1,1,0,0,2023-07-28,"Visa_debit"
12330,"18-25","silver","male",1,0,0,0,2023-03-08,"Mastercard_debit"
12331,"34-50","platinum","female",1,0,0,0,2023-11-02,"Mastercard_debit"
12332,"25-34","gold","female",1,0,1,0,2023-08-15,"Mastercard_credit"
12333,"25-34","silver","other",1,0,-,0,2023-10-31,"Visa_debit"
12334,"18-25","silver","female",0,0,0,1,2023-04-23,"Visa_debit"
12335,"34-50","silver","female",0,0,1,0,2023-02-21,"Other_debit"
12336,"18-25","silver","female",1,1,1,0,2023-09-30,"Visa_debit"
12337,"18-25","gold","other",1,0,0,0,2023-04-29,"Visa_debit"
12338,"18-25","silver","male",1,0,0,0,2023-11-05,"Visa_debit"
12339,"18-25","silver","male",1,0,1,0,2023-07-05,"Visa_debit"
12340,"25-34","gold","female",1,0,0,0,2023-12-29,"Mastercard_debit"
12341,"18-25","silver",-,1,0,1,1,2023-12-20,"Mastercard_credit"
12342,"25-34","silver","other",0,1,0,0,2023-04-22,"Visa_debit"
12343,"34-50","silver","female",1,1,0,0,2023-07-22,"Mastercard_debit"
12344,"18-25","silver","female",0,0,0,1,2023-12-05,"Other_debit"
12345,"25-34","platinum","male",1,0,0,1,2023-10-19,"Mastercard_debit"
12346,"34-50","silver","female",0,1,0,0,2023-01-13,"Visa_debit"
12347,">50","silver","female",0,0,1,1,2023-01-29,"Visa_debit"
12348,"25-34","platinum","female",0,1,0,0,2023-12-22,"Visa_debit"
12349,"18-25","silver","female",1,0,0,0,2023-05-13,"Mastercard_credit"
12350,"18-25","gold","female",0,0,1,0,2023-04-30,"Visa_debit"
12351,"18-25","silver","female",1,0,0,0,2023-03-04,"Visa_debit"
12352,"34-50","silver","male",1,1,0,0,2023-02-07,"Visa_credit"
12353,"25-34","silver","male",0,0,0,1,2023-05-08,"Visa_debit"
12354,"25-34","silver","male",0,0,0,1,2023-05-27,"Mastercard_credit"
12355,"18-25","platinum","male",1,0,0,0,2023-04-26,"Visa_credit"
12356,"18-25","gold","female",1,0,1,0,2023-04-29,"Visa_debit"
12357,"18-25","gold","male",1,1,1,0,2023-01-13,"Other_debit"
12358,"25-34","silver","female",0,0,0,1,2023-05-24,"Visa_debit"
12359,"18-25","gold","male",1,1,1,0,2023-03-23,"Visa_debit"
12360,"25-34","gold","male",0,0,1,0,2023-01-15,"Visa_debit"
12361,"34-50","gold","female",0,1,1,0,2023-06-24,"Visa_debit"
12362,"18-25","silver","male",1,1,0,0,2023-10-31,"Visa_debit"
12363,"18-25","gold","female",1,1,1,0,2023-07-19,"Visa_debit"
12364,"18-25","silver","male",1,0,1,0,2023-05-20,"Visa_debit"
12365,"25-34","gold","other",1,1,1,0,2023-12-04,"Mastercard_credit"
12366,"34-50","silver","female",1,0,1,0,2023-02-21,"Mastercard_credit"
12367,"25-34","gold","female",0,0,1,0,2023-01-25,"Other_debit"
12368,"25-34","gold","female",1,0,0,0,2023-07-11,"Visa_debit"
12369,"25-34","silver","female",0,1,0,0,2023-11-24,"Visa_debit"
12370,"18-25","silver","male",1,1,0,0,2023-01-13,"Visa_debit"
12371,"34-50","gold","female",1,0,1,0,2023-07-09,"Visa_debit"
12372,"18-25","silver","female",0,0,1,0,2023-08-13,"Visa_credit"
12373,"25-34","platinum","male",1,1,1,0,2023-05-07,"Visa_debit"
12374,"25-34","gold","female",1,0,0,0,2023-06-05,"Visa_credit"
12375,"18-25","silver","female",0,0,1,0,2023-12-03,"Mastercard_debit"
12376,"18-25","gold","other",1,0,1,0,2023-02-18,"Mastercard_credit"
12377,"25-34","silver","female",1,0,0,0,2023-05-10,"Visa_debit"
12378,"25-34","silver","female",1,0,1,0,2023-07-05,"Visa_debit"
12379,"18-25","silver","female",1,0,0,0,2023-12-17,"Mastercard_credit"
12380,"18-25","gold","female",1,0,0,0,2023-11-26,"Visa_debit"
12381,"25-34","silver","male",1,0,0,0,2023-02-11,"Visa_debit"
12382,"18-25","gold","female",0,0,0,1,2023-10-29,"Visa_debit"
12383,"34-50","silver","male",1,0,1,0,2023-12-11,"Visa_debit"
12384,">50","silver","female",0,1,1,0,2023-04-02,"Mastercard_credit"
12385,"34-50","gold","female",0,1,0,0,2023-10-12,"Visa_debit"
12386,"25-34","gold","male",0,0,1,0,2023-06-07,"Visa_debit"
12387,"18-25","platinum","male",1,0,0,1,2023-10-15,"Mastercard_debit"
12388,"34-50","gold","female",1,0,0,1,2023-01-29,"Visa_debit"
12389,"18-25","gold","female",1,0,1,1,2023-07-09,"Visa_debit"
12390,"25-34","silver","other",1,0,0,0,2023-04-30,"Visa_debit"
12391,"18-25","silver","female",1,0,1,0,2023-06-05,"Mastercard_debit"
12392,"25-34","silver","male",0,0,0,1,2023-05-20,"Visa_debit"
12393,"25-34","gold","female",1,0,1,0,2023-08-27,"Visa_debit"
12394,"25-34","silver","male",1,0,0,0,2023-07-06,"Mastercard_debit"
12395,"25-34","silver","male",1,0,1,0,2023-07-03,"Visa_credit"
12396,"18-25","silver","male",1,0,1,0,2023-05-08,"Other_credit"
12397,"18-25","silver","female",0,1,0,0,2023-02-25,"Mastercard_debit"
12398,"34-50","platinum","male",1,0,1,0,2023-09-27,"Visa_credit"
12399,"18-25","silver","female",1,0,0,0,2023-06-15,"Visa_debit"
12400,"34-50","silver","male",1,0,1,1,2023-12-08,"Mastercard_debit"
12401,"25-34","gold","male",1,1,1,0,2023-06-11,"Mastercard_credit"
12402,"25-34","silver","female",1,0,0,0,2023-09-08,"Mastercard_credit"
12403,"34-50","silver","female",1,0,0,1,2023-06-25,"Visa_debit"
12404,"25-34","silver","female",0,0,1,0,2023-10-20,"Visa_debit"
12405,"34-50","gold","male",1,0,0,0,2023-03-12,"Visa_debit"
12406,"18-25","silver","female",0,1,0,0,2023-09-17,"Visa_debit"
12407,"25-34","silver","female",1,0,1,0,2023-04-15,"Other_debit"
12408,"25-34","silver","male",0,0,1,0,2023-06-21,"Other_debit"
12409,"18-25","silver","male",1,0,1,0,2023-12-01,"Visa_debit"
12410,"34-50","silver","female",0,0,1,0,2023-03-01,"Visa_debit"
12411,"25-34","platinum","male",1,0,0,0,2023-02-05,"Mastercard_credit"
12412,"25-34","silver","female",1,0,0,0,2023-03-16,"Mastercard_credit"
12413,"25-34","platinum","female",1,0,0,0,2023-11-10,"Mastercard_credit"
12414,"18-25","silver","female",1,0,0,0,2023-05-08,"Visa_debit"
12415,"25-34","silver","male",1,0,0,0,2023-01-26,"Visa_credit"
12416,"18-25","platinum","male",0,0,0,1,2023-04-17,"Visa_debit"
12417,"34-50","silver","male",1,0,1,0,2023-12-28,"Mastercard_credit"
12418,"34-50","silver","female",1,0,1,0,2023-11-26,"Mastercard_credit"
12419,"25-34","silver","female",0,0,1,0,2023-09-12,"Visa_debit"
12420,"25-34","silver","male",0,1,0,0,2023-05-10,"Visa_debit"
12421,"18-25","silver","female",1,0,0,0,2023-11-01,"Visa_debit"
12422,"25-34","gold","male",0,1,0,0,2023-09-23,"Visa_credit"
12423,"34-50","gold","male",1,0,1,0,2023-10-24,"Visa_debit"
12424,"34-50","silver","male",1,0,0,0,2023-05-25,"Visa_debit"
12425,"34-50","silver","male",1,0,0,1,2023-02-14,"Other_debit"
12426,"25-34","silver","female",1,0,1,0,2023-04-08,"Other_debit"
12427,"34-50","platinum","female",0,0,0,1,2023-12-30,"Visa_credit"
12428,"18-25","gold","male",1,0,0,0,2023-10-27,"Mastercard_credit"
12429,"18-25","silver","female",1,0,0,0,2023-11-21,"Mastercard_credit"
12430,"18-25","silver","female",1,1,0,0,2023-01-28,"Mastercard_debit"
12431,"18-25","gold","female",1,0,0,0,2023-09-23,"Visa_debit"
12432,"25-34","silver","other",0,1,0,0,2023-01-03,"Visa_debit"
12433,"25-34","silver","female",0,0,1,0,2023-09-29,"Visa_debit"
12434,"18-25","silver","male",1,0,1,1,2023-01-05,"Visa_debit"
12435,"18-25","silver","female",1,0,0,1,2023-06-05,"Visa_debit"
12436,"34-50","gold","male",0,0,1,0,2023-12-06,"Mastercard_debit"
12437,"18-25","silver","female",1,0,0,0,2023-02-01,"Mastercard_credit"
12438,"25-34","gold","female",1,0,0,0,2023-01-15,"Mastercard_credit"
12439,"34-50","silver","female",1,0,1,0,2023-08-30,"Other_debit"
12440,"25-34","silver","female",0,1,0,0,2023-07-28,"Visa_debit"
12441,"18-25","silver","female",0,1,1,0,2023-08-01,"Visa_debit"
12442,"34-50","silver","female",1,1,0,0,2023-01-15,"Visa_debit"
12443,"25-34","silver","female",1,0,1,0,2023-09-09,"Visa_debit"
12444,"25-34","silver","male",0,0,1,0,2023-12-30,"Other_debit"
12445,"25-34","silver","female",1,1,0,0,2023-09-27,"Mastercard_credit"
12446,"18-25","silver","female",0,0,1,0,2023-07-15,"Mastercard_credit"
12447,"18-25","platinum","male",1,0,0,0,2023-03-03,"Visa_debit"
12448,"18-25","silver","male",0,1,0,0,2023-01-24,"Visa_debit"
12449,"25-34","silver","female",0,0,1,0,2023-01-26,"Visa_credit"
12450,"25-34","silver","male",1,0,1,0,2023-06-21,"Mastercard_credit"
12451,"18-25","gold","male",1,0,1,0,2023-07-23,"Visa_credit"
12452,"34-50","silver","female",1,0,1,0,2023-02-01,"Visa_debit"
12453,"25-34","silver","male",0,1,0,0,2023-11-30,"Visa_debit"
12454,"18-25","silver","female",0,1,1,0,2023-11-24,"Visa_debit"
12455,"34-50","silver",-,1,0,0,0,2023-12-29,"Visa_debit"
12456,"18-25","silver","male",1,0,0,0,2023-04-26,"Other_debit"
12457,"18-25","silver","female",1,1,1,0,2023-06-28,"Mastercard_credit"
12458,"18-25","silver","male",0,0,1,0,2023-06-21,"Visa_debit"
12459,"25-34","silver","female",1,0,0,0,2023-07-22,"Mastercard_credit"
12460,"18-25","silver","female",0,1,0,0,2023-05-21,"Visa_debit"
